Borough_Name,Borough_Latitude,Borough_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
Дмитровский,55.8913196,37.528464899999996,Кафе Оливье,55.891649,37.542452,Café
Донской,55.7052265,37.6016374,Группа РЛД,55.70692629541308,37.60411903047374,Auto Workshop
Донской,55.7052265,37.6016374,City Squash,55.705453025833215,37.5999998962018,Squash Court
Донской,55.7052265,37.6016374,Фотофрейм,55.70834355035798,37.59971843731115,Camera Store
Донской,55.7052265,37.6016374,Интернет-магазин Philips,55.70478697629698,37.59651099589384,Electronics Store
Донской,55.7052265,37.6016374,B-shop,55.709703872839036,37.59753083328297,Board Shop
Донской,55.7052265,37.6016374,Махалля и Граф Орлов,55.70954102407179,37.605165761943724,Eastern European Restaurant
Донской,55.7052265,37.6016374,DC Store,55.709963242595634,37.5977120779359,Board Shop
Донской,55.7052265,37.6016374,"Творческая лаборатория ""СРЕДА""",55.704595188598866,37.59011145743845,Camera Store
Донской,55.7052265,37.6016374,Подружка,55.709621584559166,37.59470400204256,Cosmetics Shop
Донской,55.7052265,37.6016374,ARTBOX,55.70694991994729,37.591483044743896,Gift Shop
Донской,55.7052265,37.6016374,Power Style,55.708237307496724,37.60021413191069,Gym / Fitness Center
Донской,55.7052265,37.6016374,Леонардо,55.70626307607715,37.59357065864511,Arts & Crafts Store
Донской,55.7052265,37.6016374,Каудаль,55.704717,37.613896,Wine Shop
Донской,55.7052265,37.6016374,Gagawa,55.706395,37.59359,Theme Restaurant
Донской,55.7052265,37.6016374,LALALAND шоу-ресторан&караоке,55.71038284439486,37.59417682886124,Karaoke Bar
Донской,55.7052265,37.6016374,Pult.ru,55.708126,37.594506,Electronics Store
Донской,55.7052265,37.6016374,Мегафон,55.70685277146149,37.59221076965332,Mobile Phone Shop
Донской,55.7052265,37.6016374,Дисконт-центр Nike,55.709167,37.595608,Outlet Store
Донской,55.7052265,37.6016374,Bee's Knees,55.704266757432116,37.61495846440893,Café
Донской,55.7052265,37.6016374,Три правила,55.706307597221745,37.593594026498124,Café
Донской,55.7052265,37.6016374,Thor Steinar,55.70751997917157,37.59084735075849,Clothing Store
Донской,55.7052265,37.6016374,Смарт-Сервис,55.710837108044814,37.59292583227918,Auto Workshop
Донской,55.7052265,37.6016374,Stereotunes,55.711082,37.590534,Music Venue
Донской,55.7052265,37.6016374,ВкусВилл,55.708409730327574,37.58705326870802,Health Food Store
Донской,55.7052265,37.6016374,Cofix,55.70634404363926,37.593785945162765,Coffee Shop
Донской,55.7052265,37.6016374,Gelateria 17 (Джелатерия 17),55.704131,37.615503,Ice Cream Shop
Донской,55.7052265,37.6016374,Roll's Race,55.70648473737331,37.59324525787914,Café
Донской,55.7052265,37.6016374,СДЮСШОР № 49 «Тринта» им. Ю.Я. Равинского,55.700583896476324,37.61022739827121,Basketball Court
Донской,55.7052265,37.6016374,Парк у пруда Бекет,55.69898933598519,37.611292004585266,Park
Донской,55.7052265,37.6016374,Proswim,55.707519331937974,37.589854677345336,Sporting Goods Shop
Дорогомилово,55.73986970000001,37.5365271,Студия красоты на Кутузовском,55.739520036571015,37.536891734706856,Salon / Barbershop
Дорогомилово,55.73986970000001,37.5365271,Сигарный салон «Торседор»,55.74042390699945,37.53745079040527,Smoke Shop
Дорогомилово,55.73986970000001,37.5365271,Линлайн,55.74238482902767,37.53432506901046,Health & Beauty Service
Дорогомилово,55.73986970000001,37.5365271,Мастерская Петра Фоменко,55.743456,37.535394,Theater
Дорогомилово,55.73986970000001,37.5365271,Цветочка,55.74050733397553,37.53719526797409,Flower Shop
Дорогомилово,55.73986970000001,37.5365271,Сигнон,55.73783915632864,37.5429860289383,Music Venue
Дорогомилово,55.73986970000001,37.5365271,Фонтан «Третье транспортное кольцо»,55.740471809153675,37.534889764785746,Fountain
Дорогомилово,55.73986970000001,37.5365271,Sunny Spa,55.741312168271286,37.54213744992685,Spa
Дорогомилово,55.73986970000001,37.5365271,Ателье Мэри Трюфель,55.743246,37.536715,Tailor Shop
Дорогомилово,55.73986970000001,37.5365271,Каудаль,55.74392304752185,37.54490466509906,Wine Shop
Дорогомилово,55.73986970000001,37.5365271,Skuratov,55.739620311416594,37.527325139133076,Coffee Shop
Дорогомилово,55.73986970000001,37.5365271,Tom Ford,55.74265332016061,37.542493745385535,Boutique
Дорогомилово,55.73986970000001,37.5365271,Крыша мастерской Петра Фоменко,55.743368428136954,37.53560222160504,Roof Deck
Дорогомилово,55.73986970000001,37.5365271,Кутузовский бильярдный центр,55.74035254712134,37.52722665893647,Pool Hall
Дорогомилово,55.73986970000001,37.5365271,Спортзал в Sberbank Agile Home,55.74155328079935,37.53104548803705,Gym / Fitness Center
Дорогомилово,55.73986970000001,37.5365271,Dolce & Gabbana,55.74310144003199,37.54320386379607,Boutique
Дорогомилово,55.73986970000001,37.5365271,Дижестив,55.741858965448785,37.540825434905834,Bar
Дорогомилово,55.73986970000001,37.5365271,Studio One,55.74408820276972,37.54397969363303,Gym / Fitness Center
Дорогомилово,55.73986970000001,37.5365271,Velobeat,55.74759776530513,37.537826317896766,Cycle Studio
Дорогомилово,55.73986970000001,37.5365271,Плюмаж,55.74341828063731,37.54444660801289,Bridal Shop
Дорогомилово,55.73986970000001,37.5365271,АВ Daily,55.73869764022663,37.52618551254272,Convenience Store
Дорогомилово,55.73986970000001,37.5365271,Коллекция,55.738377503858416,37.52660648022145,Modern European Restaurant
Дорогомилово,55.73986970000001,37.5365271,re:Store,55.74364,37.54322,Electronics Store
Дорогомилово,55.73986970000001,37.5365271,ВкусВилл,55.743176457108675,37.54998186028821,Food & Drink Shop
Дорогомилово,55.73986970000001,37.5365271,Зелёная точка,55.74786273526838,37.53617260524076,Café
Дорогомилово,55.73986970000001,37.5365271,Tim'n'Tim,55.74668899461868,37.53671252867225,Ice Cream Shop
Дорогомилово,55.73986970000001,37.5365271,Dav Doner Club,55.740680452891105,37.52614133138949,Shawarma Place
Дорогомилово,55.73986970000001,37.5365271,Soul in the Bowl,55.747009,37.538961,Poke Place
Дорогомилово,55.73986970000001,37.5365271,Смотровая площадка,55.74608449271062,37.54565145813173,Scenic Lookout
Дорогомилово,55.73986970000001,37.5365271,World Class,55.74687,37.53955,Gym / Fitness Center
Замоскворечье,55.735663699999996,37.6348669,ТайРай,55.73671928584431,37.635708955210696,Massage Studio
Замоскворечье,55.735663699999996,37.6348669,Mercure Paveletskaya,55.73588425162059,37.635180574862964,Hotel
Замоскворечье,55.735663699999996,37.6348669,Butcher (Бутчер),55.73443808158671,37.63595223426819,Steakhouse
Замоскворечье,55.735663699999996,37.6348669,Клаустрофобия,55.73319627629255,37.63183087940878,Arcade
Замоскворечье,55.735663699999996,37.6348669,Фотостудия FamousStudios,55.73734947766224,37.636682069991224,Photography Studio
Замоскворечье,55.735663699999996,37.6348669,Фирменный магазин ОАО «Рот-Фронт»,55.734636200732616,37.63201272957809,Candy Store
Замоскворечье,55.735663699999996,37.6348669,Moments,55.733434491539306,37.63882994068849,Gastropub
Замоскворечье,55.735663699999996,37.6348669,Ibis,55.735837856696016,37.63576713873008,Hotel
Замоскворечье,55.735663699999996,37.6348669,Booster Workout,55.73741140978642,37.635217177016585,Track
Замоскворечье,55.735663699999996,37.6348669,АВ Daily,55.73869707397747,37.633768916130066,Convenience Store
Замоскворечье,55.735663699999996,37.6348669,Lamm’s,55.73738302657716,37.631136322114386,Cupcake Shop
Замоскворечье,55.735663699999996,37.6348669,Дом мёда,55.73948240542789,37.63025296814497,Candy Store
Замоскворечье,55.735663699999996,37.6348669,Bro.we,55.73454508316056,37.63803023455759,Coffee Shop
Замоскворечье,55.735663699999996,37.6348669,Adagio Paveletskaya,55.73622836632474,37.6357718841147,Hotel
Замоскворечье,55.735663699999996,37.6348669,Бар-буфет «Николай»,55.73514708148281,37.62788513967025,Pie Shop
Замоскворечье,55.735663699999996,37.6348669,Кулинарная лавка братьев Караваевых,55.737721259132655,37.6349625901584,Bakery
Замоскворечье,55.735663699999996,37.6348669,Point Coffee & Food,55.73654649474556,37.64059245586395,Coffee Shop
Замоскворечье,55.735663699999996,37.6348669,Red-Blue World store,55.73847097195506,37.62888308838947,Board Shop
Замоскворечье,55.735663699999996,37.6348669,Dada,55.734860527298004,37.632619822840454,Caucasian Restaurant
Замоскворечье,55.735663699999996,37.6348669,Yoga-mind,55.73930997659801,37.63174789048342,Yoga Studio
Замоскворечье,55.735663699999996,37.6348669,Swissôtel Krasnye Holmy,55.733272218671736,37.64413833618164,Hotel
Замоскворечье,55.735663699999996,37.6348669,ВкусВилл,55.73715469733531,37.6317531623392,Health Food Store
Замоскворечье,55.735663699999996,37.6348669,Wall Street (Wall Street - Мужская Парикмахерская),55.74163974919476,37.63384079467423,Salon / Barbershop
Замоскворечье,55.735663699999996,37.6348669,Клаустрофобия,55.73688247992142,37.64473014402707,Arcade
Замоскворечье,55.735663699999996,37.6348669,Траектория,55.73794560787554,37.64501060617603,Board Shop
Замоскворечье,55.735663699999996,37.6348669,Royal Studio,55.73730735333401,37.625519647912206,Photography Studio
Замоскворечье,55.735663699999996,37.6348669,Crowne Plaza Moscow - Tretyakovskaya,55.73968,37.638134,Hotel
Замоскворечье,55.735663699999996,37.6348669,Мегафон,55.73162303705405,37.635565996170044,Mobile Phone Shop
Замоскворечье,55.735663699999996,37.6348669,Oblomov (Обломов),55.73235206920438,37.628165075260995,Russian Restaurant
Замоскворечье,55.735663699999996,37.6348669,Издательский дом «Самокат»,55.738187972385504,37.6261958096298,Bookstore
Западное Дегунино,55.8732647,37.5181287,Подружка,55.873683968264594,37.52209548725833,Cosmetics Shop
Западное Дегунино,55.8732647,37.5181287,Подружка,55.876214534442816,37.51282991053606,Cosmetics Shop
Западное Дегунино,55.8732647,37.5181287,Вкусвилл,55.87804009514816,37.522932483873014,Health Food Store
Западное Дегунино,55.8732647,37.5181287,Северная мозаика,55.87664672747621,37.51458318706668,Dance Studio
Западное Дегунино,55.8732647,37.5181287,Яблоневый сад,55.876648038665955,37.53088430515426,Garden
Западное Дегунино,55.8732647,37.5181287,Мархал,55.87153964934014,37.50986619723341,Café
Западное Дегунино,55.8732647,37.5181287,Мегафон,55.86936377476033,37.50714182853699,Mobile Phone Shop
Западное Дегунино,55.8732647,37.5181287,Шах-Даг,55.873339670676984,37.52120342464866,Eastern European Restaurant
Западное Дегунино,55.8732647,37.5181287,Готика,55.879086,37.524467,Brewery
Западное Дегунино,55.8732647,37.5181287,Пятерочка,55.877128,37.523446,Supermarket
Западное Дегунино,55.8732647,37.5181287,Soloвей караоке-бар,55.875435737520945,37.51234973857844,Eastern European Restaurant
Западное Дегунино,55.8732647,37.5181287,Дочки сыночки,55.86934952302117,37.50747984455883,Toy / Game Store
Западное Дегунино,55.8732647,37.5181287,FitCurves,55.8697593059661,37.504409493909385,Gym / Fitness Center
Западное Дегунино,55.8732647,37.5181287,Магнит,55.86936696730995,37.50773564376061,Supermarket
Западное Дегунино,55.8732647,37.5181287,Пятерочка,55.87673171500788,37.50538480693527,Supermarket
Западное Дегунино,55.8732647,37.5181287,"Мини-отель ""Бонжур""",55.869576,37.512864,Hotel
Западное Дегунино,55.8732647,37.5181287,Бутик У Ашота,55.870329042933406,37.510363850524875,Flea Market
Западное Дегунино,55.8732647,37.5181287,Ломарджо #1,55.874219071623656,37.527402789143146,BBQ Joint
Западное Дегунино,55.8732647,37.5181287,Подружка,55.87973208016843,37.52241153428231,Cosmetics Shop
Западное Дегунино,55.8732647,37.5181287,Ателье,55.879219382452774,37.525854132964234,Tailor Shop
Западное Дегунино,55.8732647,37.5181287,Ховринский рынок,55.86948478374534,37.50685599895933,Department Store
Западное Дегунино,55.8732647,37.5181287,МТС,55.869455277481364,37.50647139053692,Electronics Store
Западное Дегунино,55.8732647,37.5181287,Остановка Ангарская 49,55.879697349913194,37.526914049799615,Bus Stop
Западное Дегунино,55.8732647,37.5181287,Спортивная Площадка,55.877123687864014,37.53114722432499,Gym
Западное Дегунино,55.8732647,37.5181287,Дивный Сад,55.87854026545088,37.52977051132509,Flower Shop
Западное Дегунино,55.8732647,37.5181287,Магнит,55.880629073580565,37.52614023323675,Supermarket
Западное Дегунино,55.8732647,37.5181287,Трибуны,55.87952257527273,37.529064137597636,Amphitheater
Западное Дегунино,55.8732647,37.5181287,Магнит,55.88214,37.51806,Convenience Store
Зюзино,55.65314179999999,37.586746399999996,Baza Fitness Club,55.65420699732186,37.59114917891619,Gym / Fitness Center
Зюзино,55.65314179999999,37.586746399999996,Зюзинский парк,55.65012844649713,37.58554816246032,Park
Зюзино,55.65314179999999,37.586746399999996,ВкусВилл,55.65449896741748,37.59201765060425,Health Food Store
Зюзино,55.65314179999999,37.586746399999996,Locus Solus,55.653111817518074,37.59386456559837,Arcade
Зюзино,55.65314179999999,37.586746399999996,Pizza Preferita,55.647888,37.595575,Italian Restaurant
Зюзино,55.65314179999999,37.586746399999996,"Студия Творческого Развития ""SunBeamMusic""",55.65580829655004,37.59814272805411,Performing Arts Venue
Зюзино,55.65314179999999,37.586746399999996,"Салон Красоты ""Леге Артис""",55.65121605715304,37.59666793040936,Salon / Barbershop
Зюзино,55.65314179999999,37.586746399999996,Синди,55.65577764430762,37.598080068561615,Dance Studio
Зюзино,55.65314179999999,37.586746399999996,Лазерные бои Zeta Лазертаг,55.647490809844555,37.596452643573635,Arcade
Зюзино,55.65314179999999,37.586746399999996,Бассейн Кимберли Лэнд,55.64772083981618,37.596782997915554,Pool
Зюзино,55.65314179999999,37.586746399999996,"Банный Комплекс ""Кимберли Лэнд""",55.64663799030179,37.59718971267096,Athletics & Sports
Зюзино,55.65314179999999,37.586746399999996,Бетховен,55.647880596436586,37.59599613535231,Pet Store
Зюзино,55.65314179999999,37.586746399999996,Сквер,55.659531956776405,37.58850959738417,Park
Зюзино,55.65314179999999,37.586746399999996,SPAR,55.652071,37.587752,Supermarket
Зюзино,55.65314179999999,37.586746399999996,ВкусВилл,55.65187585933588,37.59701410902158,Health Food Store
Зюзино,55.65314179999999,37.586746399999996,Рюмочная,55.656991532477406,37.59726686847444,Dive Bar
Зюзино,55.65314179999999,37.586746399999996,Кимберли,55.64666913429953,37.59710920562559,Gym / Fitness Center
Зюзино,55.65314179999999,37.586746399999996,Русь-Трейд (автозапчасти и шиномонтаж),55.651276674894575,37.58702305952512,Auto Workshop
Зюзино,55.65314179999999,37.586746399999996,"Таверна ""Кипрский дворик""",55.654903,37.5832,Restaurant
Зюзино,55.65314179999999,37.586746399999996,Цветочный центр Азалия,55.646884541177776,37.59554403916506,Flower Shop
Зюзино,55.65314179999999,37.586746399999996,Бир Маркет,55.651731395271014,37.59862453728759,Beer Store
Зюзино,55.65314179999999,37.586746399999996,Мегафон,55.653301035642635,37.59569011366166,Mobile Phone Shop
Зюзино,55.65314179999999,37.586746399999996,Перекресток,55.658147,37.595803,Supermarket
Зюзино,55.65314179999999,37.586746399999996,Street Story,55.64796653204485,37.595580433448575,Clothing Store
Зюзино,55.65314179999999,37.586746399999996,Академия красоты Кимберли лэнд,55.64666118349905,37.597350233160554,Salon / Barbershop
Зюзино,55.65314179999999,37.586746399999996,Фитнес Амазония,55.64785601680104,37.59608600923584,Gym / Fitness Center
Зюзино,55.65314179999999,37.586746399999996,Кораблик,55.64768230484268,37.5970173391234,Kids Store
Зюзино,55.65314179999999,37.586746399999996,Берлинский Дворик,55.65378877276258,37.59349468639472,Eastern European Restaurant
Зюзино,55.65314179999999,37.586746399999996,Pull & Bear,55.65000234584706,37.59831572476773,Clothing Store
Зюзино,55.65314179999999,37.586746399999996,МТС,55.65310667,37.5973086,Mobile Phone Shop
Зябликово,55.62181995674133,37.74283912440797,VkusVill & Izbenka,55.62152798548893,37.739041192443864,Health Food Store
Зябликово,55.62181995674133,37.74283912440797,Todes,55.62112615233266,37.74574918082901,Dance Studio
Зябликово,55.62181995674133,37.74283912440797,Olimpic Fitness / БК Спарта,55.62133214822716,37.74562678322544,Gym / Fitness Center
Зябликово,55.62181995674133,37.74283912440797,Force Factory,55.6157088476231,37.745709354195604,Gym / Fitness Center
Зябликово,55.62181995674133,37.74283912440797,ЦРТДиЮ Радужный,55.62513865956039,37.73964847979123,Performing Arts Venue
Зябликово,55.62181995674133,37.74283912440797,Hookah tower,55.62107812176007,37.74571895599365,Hookah Bar
Зябликово,55.62181995674133,37.74283912440797,Перекресток,55.628703,37.73951,Supermarket
Зябликово,55.62181995674133,37.74283912440797,Лига,55.62880652553367,37.74088886892304,Pool Hall
Зябликово,55.62181995674133,37.74283912440797,Спортлэнд,55.61848953961513,37.73492649793433,Gym
Зябликово,55.62181995674133,37.74283912440797,Адреналин,55.62924540951617,37.74162315006182,Gym
Зябликово,55.62181995674133,37.74283912440797,Подружка,55.61712534617064,37.75274083108344,Cosmetics Shop
Зябликово,55.62181995674133,37.74283912440797,Вкус Востока( Восточная Кухня),55.626536752458975,37.749489927349984,Middle Eastern Restaurant
Зябликово,55.62181995674133,37.74283912440797,Мята Lounge,55.62149343071477,37.72835926146578,Hookah Bar
Зябликово,55.62181995674133,37.74283912440797,Перекресток,55.621226,37.738171,Supermarket
Зябликово,55.62181995674133,37.74283912440797,Папа Джонс №5,55.62672611370088,37.7429573491849,Pizza Place
Зябликово,55.62181995674133,37.74283912440797,ЧЕТЫРЕ ЛАПЫ,55.619513032908,37.752274736905,Pet Store
Зябликово,55.62181995674133,37.74283912440797,Мегафон,55.61357737585492,37.74298310279846,Mobile Phone Shop
Зябликово,55.62181995674133,37.74283912440797,Ариана,55.62224113234523,37.735815828413834,Middle Eastern Restaurant
Зябликово,55.62181995674133,37.74283912440797,Красногвардейский рынок,55.61298038061138,37.74360065568405,Farmers Market
Зябликово,55.62181995674133,37.74283912440797,"Банкетный Зал ""Зазеркалье""",55.62281908183018,37.74395465662147,Restaurant
Зябликово,55.62181995674133,37.74283912440797,Наш Хлеб,55.62153839068928,37.73752415452607,Bakery
Зябликово,55.62181995674133,37.74283912440797,Наш Хлеб,55.62154206165834,37.737997330708225,Bakery
Зябликово,55.62181995674133,37.74283912440797,"Кафе ""Антарес""",55.6235262075965,37.74271389013188,Restaurant
Зябликово,55.62181995674133,37.74283912440797,ТЦ «Столица»,55.61956700730056,37.752609660391734,Shopping Mall
Зябликово,55.62181995674133,37.74283912440797,KFC,55.614501,37.743306,Fast Food Restaurant
Зябликово,55.62181995674133,37.74283912440797,Domino's Pizza,55.614395757244964,37.74330945095833,Pizza Place
Зябликово,55.62181995674133,37.74283912440797,Кораблик,55.62811243210959,37.74163815172078,Toy / Game Store
Зябликово,55.62181995674133,37.74283912440797,Бургон-Йоши,55.614683171637104,37.750969906834115,Asian Restaurant
Зябликово,55.62181995674133,37.74283912440797,Пятерочка,55.62894036284929,37.741713421028614,Supermarket
Зябликово,55.62181995674133,37.74283912440797,Универсам Петровский,55.62814011101275,37.74157034195803,Shopping Mall
Ивановское,55.7700304,37.8258305,Подружка,55.76733986452862,37.830244810382354,Cosmetics Shop
Ивановское,55.7700304,37.8258305,MaxFit,55.76788188016707,37.8306955924121,Gym
Ивановское,55.7700304,37.8258305,Перекрёсток,55.77212444880335,37.82079824451533,Supermarket
Ивановское,55.7700304,37.8258305,Piponi,55.7730456509439,37.82483982902128,Pizza Place
Ивановское,55.7700304,37.8258305,X-Line Fitness,55.77709726795999,37.82620614161953,Gym
Ивановское,55.7700304,37.8258305,Перекрёсток,55.76644,37.828701,Supermarket
Ивановское,55.7700304,37.8258305,Подружка,55.7713132049881,37.83276168198878,Cosmetics Shop
Ивановское,55.7700304,37.8258305,ТЦ «Столица»,55.76719532418611,37.8292364811501,Shopping Mall
Ивановское,55.7700304,37.8258305,ЧЕТЫРЕ ЛАПЫ,55.768065758419,37.831985991402,Pet Store
Ивановское,55.7700304,37.8258305,Domino's Pizza,55.763369645028604,37.83305607752821,Pizza Place
Ивановское,55.7700304,37.8258305,Терлецкий пляж,55.765379880926396,37.81947257835121,Beach
Ивановское,55.7700304,37.8258305,МузТорг Дисконт,55.767738367392234,37.83319386070183,Music Store
Ивановское,55.7700304,37.8258305,Ситилинк,55.76532378068841,37.83311605453491,Electronics Store
Ивановское,55.7700304,37.8258305,Яма,55.770840726072514,37.832957071402525,Department Store
Ивановское,55.7700304,37.8258305,Ночной дворик,55.76589811258231,37.8222335926192,Restaurant
Ивановское,55.7700304,37.8258305,МВО-шиномонтаж,55.76899294061984,37.82161793522198,Auto Workshop
Ивановское,55.7700304,37.8258305,ГСКЦ «Надежда»,55.76728155588721,37.82752950669491,Event Space
Ивановское,55.7700304,37.8258305,САВЕНИ,55.763820238617235,37.833057242421916,Food & Drink Shop
Ивановское,55.7700304,37.8258305,Перекресток,55.772639,37.821301,Supermarket
Ивановское,55.7700304,37.8258305,Отдохни,55.76759525886954,37.83071809566142,Wine Shop
Ивановское,55.7700304,37.8258305,McDonald's,55.77572085591713,37.83559912851848,Fast Food Restaurant
Ивановское,55.7700304,37.8258305,Альянс Трейдинг,55.769745,37.832737,Supermarket
Ивановское,55.7700304,37.8258305,Крошка Картошка,55.772467833549186,37.820360483946935,Fast Food Restaurant
Ивановское,55.7700304,37.8258305,Негоциант,55.76768340396308,37.83297319767398,Hobby Shop
Ивановское,55.7700304,37.8258305,Детско-юношеский клуб боевых искусств,55.773017394726814,37.83285187696578,Martial Arts Dojo
Ивановское,55.7700304,37.8258305,Автобус № 645,55.77460560281142,37.81965030954746,Bus Line
Ивановское,55.7700304,37.8258305,Пятерочка,55.77637089834661,37.83338246127975,Supermarket
Ивановское,55.7700304,37.8258305,Аптека Формула Здоровья,55.77523231990604,37.820124924512115,Pharmacy
Ивановское,55.7700304,37.8258305,Магнит Косметик,55.763742,37.833212,Cosmetics Shop
Ивановское,55.7700304,37.8258305,Фонтан На Горке,55.778305,37.82705,Fountain
Измайлово,55.7966159,37.7841549,Casa di Famiglia,55.793037989348036,37.786377960359204,Pizza Place
Измайлово,55.7966159,37.7841549,Ребятам о зверятах,55.79300482170696,37.786740977183136,Zoo Exhibit
Измайлово,55.7966159,37.7841549,Магазин ТАБАК,55.79301272795461,37.78544521105784,Smoke Shop
Измайлово,55.7966159,37.7841549,McDonald's,55.79483748191448,37.78273784759368,Fast Food Restaurant
Измайлово,55.7966159,37.7841549,"Магазин готовой еды ""Деликат""",55.79252763096585,37.78045737436081,Grocery Store
Измайлово,55.7966159,37.7841549,Coffeelovers,55.79270493740488,37.78773307800293,Coffee Shop
Измайлово,55.7966159,37.7841549,Эссэ,55.79896172254057,37.77506991620197,Coffee Shop
Измайлово,55.7966159,37.7841549,Кеци,55.792839952359536,37.78731125644116,Caucasian Restaurant
Измайлово,55.7966159,37.7841549,СольФаСоль,55.79158565199026,37.77564315386334,Eastern European Restaurant
Измайлово,55.7966159,37.7841549,Вкусвилл И Избенка,55.792877,37.78965,Food & Drink Shop
Измайлово,55.7966159,37.7841549,Измайловские Бани,55.7924965320579,37.79078337351791,Bath House
Измайлово,55.7966159,37.7841549,Todes,55.79792111269225,37.797187316256455,Dance Studio
Измайлово,55.7966159,37.7841549,Dedeman Park,55.800269930380935,37.77559095264981,Hotel
Измайлово,55.7966159,37.7841549,ВкусВилл,55.796405166739945,37.79988348484039,Health Food Store
Измайлово,55.7966159,37.7841549,Массандра,55.79588695408077,37.782469365223434,Wine Shop
Измайлово,55.7966159,37.7841549,Французский хлеб,55.796589240596525,37.79470808763854,Candy Store
Измайлово,55.7966159,37.7841549,Виват Пицца,55.803053614919754,37.785805120966664,Pizza Place
Измайлово,55.7966159,37.7841549,Альбатрос,55.79458756582819,37.78722638405851,Theater
Измайлово,55.7966159,37.7841549,Мираторг,55.7929582650485,37.7976948022842,Supermarket
Измайлово,55.7966159,37.7841549,Перекресток,55.794973,37.783716,Supermarket
Измайлово,55.7966159,37.7841549,ecco,55.79726230806737,37.78795250930847,Shoe Store
Измайлово,55.7966159,37.7841549,Альпиндустрия,55.791748521994506,37.776425255095226,Sporting Goods Shop
Измайлово,55.7966159,37.7841549,Кораблик,55.79291034354072,37.787464810510585,Toy / Game Store
Измайлово,55.7966159,37.7841549,Пивотека 465,55.790028259362686,37.784095730211796,Beer Bar
Измайлово,55.7966159,37.7841549,Domino's Pizza,55.794997,37.783657,Pizza Place
Измайлово,55.7966159,37.7841549,Sportpersona,55.79299270682317,37.78736360063484,Sporting Goods Shop
Измайлово,55.7966159,37.7841549,Шоколадница,55.79486550400065,37.79985679915897,Coffee Shop
Измайлово,55.7966159,37.7841549,Park Inn by Radisson Izmailovo,55.80027164979085,37.775743233135245,Hotel
Измайлово,55.7966159,37.7841549,сквер на Сиреневом бульваре,55.80271274378126,37.77528470039121,Park
Измайлово,55.7966159,37.7841549,ЕвроДекор,55.80415790203864,37.78131919833645,Furniture / Home Store
Капотня,55.63674820000001,37.7984857,Подружка,55.635821414942626,37.79412834869742,Cosmetics Shop
Капотня,55.63674820000001,37.7984857,Стрелковый клуб «Объект»,55.63507414981815,37.8117698075969,Gun Range
Капотня,55.63674820000001,37.7984857,Саят Нова,55.6401138385051,37.80822557779589,Middle Eastern Restaurant
Капотня,55.63674820000001,37.7984857,Гольф-клуб «Тайгер»,55.63897356289026,37.813652706105266,Golf Course
Капотня,55.63674820000001,37.7984857,Стадион «Нефтяник»,55.641594050314126,37.796246861703644,Soccer Stadium
Капотня,55.63674820000001,37.7984857,Пятерочка,55.63610983233193,37.79436905915422,Supermarket
Капотня,55.63674820000001,37.7984857,Перекресток,55.639079,37.795364,Deli / Bodega
Капотня,55.63674820000001,37.7984857,"Остановка ""Стадион""",55.642268856667265,37.79472778410777,Bus Stop
Капотня,55.63674820000001,37.7984857,Восточные Вечера,55.64255623450188,37.79583261969406,Eastern European Restaurant
Капотня,55.63674820000001,37.7984857,Пруд,55.642876683427254,37.7976199333561,Lake
Капотня,55.63674820000001,37.7984857,Яхт клуб Круиз,55.63532493180246,37.787682621858124,Pier
Капотня,55.63674820000001,37.7984857,Аллея,55.64287091928908,37.803485474482315,Park
Капотня,55.63674820000001,37.7984857,Конечная станция 5 квартал Капотни,55.629571276196074,37.79886767569482,Bus Stop
Капотня,55.63674820000001,37.7984857,Кафе Березка,55.63112534168212,37.80880411377504,Café
Коньково,55.642605728036834,37.52598788997194,Торнадо,55.64351725798495,37.52459764480591,Sports Bar
Коньково,55.642605728036834,37.52598788997194,Gym-Gym,55.64174242685663,37.524623000861915,Gym
Коньково,55.642605728036834,37.52598788997194,ВкусВилл,55.64110016754673,37.523423619857574,Health Food Store
Коньково,55.642605728036834,37.52598788997194,Воккер,55.64108761374001,37.53044556924823,Noodle House
Коньково,55.642605728036834,37.52598788997194,Eurospar,55.644433303114425,37.5206192518547,Supermarket
Коньково,55.642605728036834,37.52598788997194,Руккола,55.641422271274955,37.52411484718323,Italian Restaurant
Коньково,55.642605728036834,37.52598788997194,Винни,55.645207960803276,37.519996467465745,Baby Store
Коньково,55.642605728036834,37.52598788997194,McCafe,55.640551620747566,37.53278400670089,Coffee Shop
Коньково,55.642605728036834,37.52598788997194,Dance Ville,55.64527227770237,37.51961737122852,Dance Studio
Коньково,55.642605728036834,37.52598788997194,Йога-станция Агапкин,55.639505826250165,37.53214702391323,Yoga Studio
Коньково,55.642605728036834,37.52598788997194,Drunken Duck Pub,55.64189503536869,37.524950101817815,Irish Pub
Коньково,55.642605728036834,37.52598788997194,Coffee Crew,55.645419266755944,37.51945501400152,Coffee Shop
Коньково,55.642605728036834,37.52598788997194,Спортклуб Гигант,55.64252351437493,37.528076157244,Gym
Коньково,55.642605728036834,37.52598788997194,Интербир - Пивной Бутик,55.63864701828129,37.522199638827075,Beer Store
Коньково,55.642605728036834,37.52598788997194,The Body Shop,55.6414013747095,37.52948780948583,Cosmetics Shop
